annotator	lead_time	image	updated_at	created_at	label	id	annotation_id
1	16.17	/data/local-files/?d=image/1/0-1-0cea4c7b464ac39477d1d5f95fa0883155368dea.jpeg	2023-03-23T04:40:40.856922Z	2023-03-23T04:40:32.953803Z	[{"points": [[9.049773755656108, 60.93514328808446], [8.031674208144796, 84.91704374057315], [43.43891402714932, 85.21870286576168], [43.55203619909502, 60.93514328808446]], "closed": true, "polygonlabels": ["Table"], "original_width": 1024, "original_height": 768}, {"points": [[51.80995475113123, 24.132730015082956], [51.69683257918552, 52.639517345399696], [88.57466063348416, 52.790346907993964], [87.44343891402715, 22.624434389140273]], "closed": true, "polygonlabels": ["Table"], "original_width": 1024, "original_height": 768}]	44830	3830
1	7.121	/data/local-files/?d=image/1/0-1-0cfcb78b80885fe1d3d86fb6cc795654f61439a8.jpeg	2023-03-23T04:40:49.307841Z	2023-03-23T04:40:49.307811Z	[{"points": [[22.970903522205212, 39.310344827586206], [24.65543644716692, 59.88505747126437], [66.7687595712098, 58.50574712643678], [68.60643185298622, 39.08045977011494]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44831	3831
1	8.434	/data/local-files/?d=image/1/0-1-0cfdc7cedbc9fd3fdc5a4622df47015a8f898860.jpeg	2023-03-24T08:58:53.615329Z	2023-03-24T08:58:53.615298Z	[{"points": [[5.664488017429194, 64.16275430359939], [8.061002178649238, 92.95774647887323], [87.7995642701525, 88.88888888888889], [87.7995642701525, 61.971830985915496]], "closed": true, "polygonlabels": ["Table"], "original_width": 735, "original_height": 1024}]	44832	3935
1	7.893	/data/local-files/?d=image/1/0-1-0d04c9740b7a894362349d322090a3ffd854da4b.jpeg	2023-03-24T08:59:01.697401Z	2023-03-24T08:59:01.697369Z	[{"points": [[12.108559498956158, 54.147104851330205], [14.19624217118998, 79.49921752738655], [77.03549060542798, 73.86541471048513], [75.36534446764092, 51.3302034428795]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44833	3936
1	8.243	/data/local-files/?d=image/1/0-1-0d071059f7059ae01eaddd729fbfd688b359bbdd.jpeg	2023-03-24T08:59:10.133768Z	2023-03-24T08:59:10.133736Z	[{"points": [[19.832985386221296, 28.32550860719875], [23.38204592901879, 56.8075117370892], [80.79331941544885, 55.55555555555556], [82.25469728601253, 27.386541471048513]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44834	3937
1	10.127	/data/local-files/?d=image/1/0-1-0d10f02a5d33693b58ee4aeed8abb750f45d4e5f.jpeg	2023-03-24T08:59:20.456457Z	2023-03-24T08:59:20.456428Z	[{"points": [[14.822546972860126, 24.56964006259781], [15.866388308977035, 85.13302034428796], [54.488517745302715, 84.82003129890454], [74.73903966597078, 87.79342723004694], [74.73903966597078, 25.039123630672925]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44835	3938
1	15.399	/data/local-files/?d=image/1/0-1-0d257b251437f5c6f0b34272a28d5c9a8c33427e.jpeg	2023-03-24T08:59:36.045600Z	2023-03-24T08:59:36.045565Z	[{"points": [[13.778705636743215, 60.250391236306726], [15.031315240083508, 75.5868544600939], [17.32776617954071, 83.8810641627543], [27.76617954070981, 84.97652582159624], [63.25678496868476, 86.22848200312988], [88.3089770354906, 86.3849765258216], [90.18789144050105, 60.876369327073554]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44836	3939
1	15.518	/data/local-files/?d=image/1/0-1-0d30f2d7f98e5989dac20448d405bdd734d47e3e.jpeg	2023-03-24T08:59:51.906390Z	2023-03-24T08:59:51.906357Z	[{"points": [[9.812108559498958, 7.511737089201878], [10.438413361169102, 32.394366197183096], [12.31732776617954, 47.104851330203445], [91.23173277661796, 46.165884194053206], [93.31941544885177, 6.885758998435055], [64.92693110647181, 6.416275430359938]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44837	3940
1	28.216	/data/local-files/?d=image/1/0-1-0d4e00caf5df3b508cb7348e82ee8c121a5f68af.jpeg	2023-03-24T09:00:20.312268Z	2023-03-24T09:00:20.312234Z	[{"points": [[9.812108559498958, 39.749608763693274], [10.438413361169102, 52.42566510172144], [45.3027139874739, 52.42566510172144], [45.093945720250524, 39.593114241001565]], "closed": true, "polygonlabels": ["Table"], "original_width": 767, "original_height": 1024}, {"points": [[12.734864300626306, 61.971830985915496], [13.152400835073069, 76.83881064162755], [46.97286012526096, 77.46478873239437], [46.34655532359081, 61.81533646322379]], "closed": true, "polygonlabels": ["Table"], "original_width": 767, "original_height": 1024}, {"points": [[53.23590814196242, 16.588419405320813], [52.40083507306889, 54.61658841940532], [89.14405010438414, 55.71205007824726], [92.27557411273486, 16.588419405320813]], "closed": true, "polygonlabels": ["Table"], "original_width": 767, "original_height": 1024}]	44838	3941
1	10.974	/data/local-files/?d=image/1/0-1-0d73f474772ccfd9c6f860fcd3bc4d54a195ec75.jpeg	2023-03-24T09:00:31.487057Z	2023-03-24T09:00:31.487023Z	[{"points": [[8.559498956158665, 62.44131455399061], [10.438413361169102, 91.54929577464789], [89.77035490605428, 89.98435054773083], [90.6054279749478, 61.032863849765256]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44839	3942
1	8.98	/data/local-files/?d=image/1/0-1-0d99d279208a08feab3617011637fef64d1824e5.jpeg	2023-03-24T09:00:40.671013Z	2023-03-24T09:00:40.670983Z	[{"points": [[4.592901878914405, 33.80281690140845], [12.31732776617954, 65.57120500782473], [75.78288100208768, 62.1283255086072], [78.28810020876827, 32.081377151799686]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44840	3943
1	11.433	/data/local-files/?d=image/1/0-1-0dde427fa5bc1a0fdb887336263963badaa708a1.jpeg	2023-03-24T09:00:52.298940Z	2023-03-24T09:00:52.298857Z	[{"points": [[13.361169102296449, 16.74491392801252], [12.734864300626304, 89.358372456964], [84.9686847599165, 90.76682316118936], [84.55114822546973, 17.683881064162755], [60.33402922755741, 17.996870109546165], [25.260960334029228, 17.21439749608764]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44841	3944
1	12.82	/data/local-files/?d=image/1/0-1-0ddfe474ac117673a389c9fcc55ac7c62f5e7845.jpeg	2023-03-24T09:01:05.308645Z	2023-03-24T09:01:05.308609Z	[{"points": [[11.691022964509393, 15.96244131455399], [15.657620041753653, 88.10641627543036], [25.887265135699373, 88.57589984350548], [61.16910229645094, 87.79342723004694], [84.9686847599165, 88.26291079812206], [87.05636743215031, 14.86697965571205], [61.16910229645094, 14.86697965571205], [23.173277661795407, 15.64945226917058]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44842	3945
1	8.779	/data/local-files/?d=image/1/0-1-0df4e25ef3b5b82c952707e87c138a436e790e2d.jpeg	2023-03-24T09:01:14.274613Z	2023-03-24T09:01:14.274583Z	[{"points": [[8.977035490605429, 18.30985915492958], [9.812108559498956, 57.58998435054773], [90.18789144050105, 58.05946791862285], [92.90187891440502, 19.405320813771517]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44843	3946
1	11.014	/data/local-files/?d=image/1/0-1-0e42fdb966e746e7868b5e93db2b24a9f60157dd.jpeg	2023-03-24T09:01:25.480176Z	2023-03-24T09:01:25.480145Z	[{"points": [[10.855949895615867, 17.683881064162755], [13.778705636743215, 37.8716744913928], [18.789144050104383, 83.09859154929578], [81.21085594989562, 84.03755868544602], [84.13361169102296, 15.336463223787167]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44844	3947
1	12.963	/data/local-files/?d=image/1/0-1-0e5c8ef809a134f8e1b623c32deafaf86d5cbb57.jpeg	2023-03-24T09:01:38.636270Z	2023-03-24T09:01:38.636238Z	[{"points": [[20.250521920668053, 64.94522691705791], [21.711899791231733, 78.56025039123631], [35.69937369519833, 77.46478873239437], [60.96033402922756, 78.71674491392801], [62.004175365344466, 65.25821596244131], [48.43423799582463, 64.47574334898279]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44845	3948
1	9.44	/data/local-files/?d=image/1/0-1-0e6cb2b7fff3a75c31665b9945f20002ccca3a72.jpeg	2023-03-24T09:01:48.324918Z	2023-03-24T09:01:48.324882Z	[{"points": [[8.350730688935284, 10.328638497652582], [10.020876826722338, 52.73865414710485], [94.36325678496868, 52.895148669796555], [97.91231732776617, 12.050078247261347], [67.84968684759916, 10.954616588419405]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44846	3949
1	10.145	/data/local-files/?d=image/1/0-1-0e6ef5a17b60bb773b49a3f382dd33cf9ec440d8.jpeg	2023-03-24T09:01:58.699153Z	2023-03-24T09:01:58.699122Z	[{"points": [[14.915254237288135, 31.29890453834116], [15.59322033898305, 74.64788732394366], [83.05084745762711, 75.5868544600939], [89.49152542372882, 32.863849765258216]], "closed": true, "polygonlabels": ["Table"], "original_width": 472, "original_height": 1024}]	44847	3950
1	17.894	/data/local-files/?d=image/1/0-1-0e8b9055352c254d417293d517b9f3fbf305e86b.jpeg	2023-03-24T09:02:16.866877Z	2023-03-24T09:02:16.866845Z	[{"points": [[15.24008350730689, 60.876369327073554], [15.031315240083508, 86.07198748043818], [81.21085594989562, 85.91549295774648], [81.419624217119, 61.34585289514867]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44848	3951
1	15.815	/data/local-files/?d=image/1/0-1-0e926114463af5eb7428509dd31417e6c4c98270.jpeg	2023-03-24T09:02:32.878668Z	2023-03-24T09:02:32.878637Z	[{"points": [[15.83969465648855, 58.99843505477308], [14.694656488549619, 87.94992175273866], [61.25954198473283, 88.88888888888889], [76.52671755725191, 89.51486697965571], [85.30534351145039, 89.98435054773083], [84.35114503816794, 59.624413145539904]], "closed": true, "polygonlabels": ["Table"], "original_width": 839, "original_height": 1024}]	44849	3952
1	18.293	/data/local-files/?d=image/1/0-1-0edd048784acb0afa8a4050672d56dc60b7d04b6.jpeg	2023-03-24T09:02:51.371832Z	2023-03-24T09:02:51.371793Z	[{"points": [[8.997429305912597, 11.89358372456964], [10.539845758354756, 38.967136150234744], [8.740359897172237, 44.28794992175274], [11.053984575835475, 95.93114241001565], [48.329048843187664, 95.77464788732394], [91.51670951156812, 96.71361502347418], [93.05912596401028, 9.23317683881064]], "closed": true, "polygonlabels": ["Table"], "original_width": 624, "original_height": 1024}]	44850	3953
1	10.044	/data/local-files/?d=image/1/0-1-0f2fee18df0fd1f2f97267194e21204bd3026459.jpeg	2023-03-24T09:03:01.610578Z	2023-03-24T09:03:01.610546Z	[{"points": [[8.977035490605429, 14.397496087636933], [8.1419624217119, 93.42723004694835], [87.05636743215031, 92.33176838810641], [84.34237995824634, 14.86697965571205]], "closed": true, "polygonlabels": ["Table"], "original_width": 767, "original_height": 1024}]	44851	3954
1	11.902	/data/local-files/?d=image/1/0-1-0f31ce1ccc5a2e21d1b9097d2edde8ae95aeb108.jpeg	2023-03-24T09:03:13.706507Z	2023-03-24T09:03:13.706473Z	[{"points": [[13.569937369519833, 69.48356807511738], [16.701461377870565, 90.92331768388107], [58.24634655532359, 89.0453834115806], [79.95824634655533, 88.73239436619718], [81.62839248434238, 66.97965571205008], [24.4258872651357, 68.70109546165884]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44852	3955
1	9.592	/data/local-files/?d=image/1/0-1-0f78ba71da8af3f20216498d31181de6bbdaab97.jpeg	2023-03-24T09:03:23.488098Z	2023-03-24T09:03:23.488065Z	[{"points": [[18.789144050104383, 60.876369327073554], [19.41544885177453, 84.35054773082942], [62.21294363256785, 85.44600938967136], [83.7160751565762, 85.91549295774648], [85.38622129436325, 61.971830985915496]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44853	3956
1	8.349	/data/local-files/?d=image/1/0-1-0f8646ecc68ed9edb198182207134004ef7fd7d1.jpeg	2023-03-24T09:03:32.031158Z	2023-03-24T09:03:32.031081Z	[{"points": [[10.647181628392484, 60.876369327073554], [12.31732776617954, 87.63693270735524], [86.22129436325679, 87.63693270735524], [88.10020876826722, 61.032863849765256]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44854	3957
1	8.788	/data/local-files/?d=image/1/0-1-0fb2d0fa31f85c1283aa275e2bfe5b1d740d69dd.jpeg	2023-03-24T09:03:41.013522Z	2023-03-24T09:03:41.013491Z	[{"points": [[10.471204188481675, 63.22378716744914], [10.471204188481675, 92.80125195618153], [92.14659685863874, 95.14866979655712], [91.8848167539267, 64.63223787167449]], "closed": true, "polygonlabels": ["Table"], "original_width": 612, "original_height": 1024}]	44855	3958
1	11.546	/data/local-files/?d=image/1/0-1-0fd4e9200937bd3952961a283921717c5450f4ce.jpeg	2023-03-24T09:03:52.753015Z	2023-03-24T09:03:52.752983Z	[{"points": [[5.010438413361169, 61.032863849765256], [6.680584551148225, 83.25508607198748], [71.60751565762004, 83.7245696400626], [75.5741127348643, 62.1283255086072], [51.98329853862213, 61.658841940532085]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44856	3959
1	21.468	/data/local-files/?d=image/1/0-1-0fedefe75ea972b151fd0d5110b38eed94b72bbd.jpeg	2023-03-24T09:04:14.418935Z	2023-03-24T09:04:14.418903Z	[{"points": [[10.438413361169102, 23.161189358372457], [12.943632567849686, 55.86854460093897], [82.6722338204593, 55.55555555555556], [83.29853862212944, 20.81377151799687]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}, {"points": [[10.438413361169102, 13.928012519561815], [83.92484342379959, 10.954616588419405], [84.13361169102296, 0], [9.603340292275574, 2.6604068857589986]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44857	3960
1	8.499	/data/local-files/?d=image/1/0-1-1001d1278200f1205df67d5e79f38ee777490d92.jpeg	2023-03-24T09:04:23.122256Z	2023-03-24T09:04:23.122226Z	[{"points": [[6.471816283924843, 59.937402190923315], [8.768267223382045, 92.48826291079813], [97.07724425887265, 91.07981220657277], [97.28601252609603, 58.37245696400626]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44858	3961
1	8.918	/data/local-files/?d=image/1/0-1-100470f973817614fdebc0e994dfb3f18bb53b77.jpeg	2023-03-24T09:04:32.241012Z	2023-03-24T09:04:32.240980Z	[{"points": [[8.350730688935284, 61.032863849765256], [9.603340292275574, 90.45383411580595], [91.44050104384134, 91.07981220657277], [92.27557411273486, 60.563380281690144]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44859	3962
1	8.79	/data/local-files/?d=image/1/0-1-101ca628f94b34470a6d0fcfcc37e39d7fd16f56.jpeg	2023-03-24T09:04:41.230184Z	2023-03-24T09:04:41.230151Z	[{"points": [[16.075156576200417, 16.431924882629108], [14.613778705636744, 89.0453834115806], [83.08977035490605, 88.57589984350548], [89.14405010438414, 20.031298904538342]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44860	3963
1	18.095	/data/local-files/?d=image/1/0-1-1021b41ef2c14f350678ddc050dcd9371d696d67.jpeg	2023-03-24T09:04:59.543451Z	2023-03-24T09:04:59.543409Z	[{"points": [[14.822546972860126, 9.389671361502346], [13.778705636743215, 47.88732394366197], [94.78079331941545, 48.04381846635368], [94.78079331941545, 9.702660406885759]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44861	3964
1	12.602	/data/local-files/?d=image/1/0-1-1033b282e9ed3ae9c875211e148a8295a828bc05.jpeg	2023-03-24T09:05:12.347810Z	2023-03-24T09:05:12.347776Z	[{"points": [[12.734864300626306, 56.8075117370892], [12.943632567849686, 79.65571205007825], [74.73903966597078, 79.65571205007825], [75.15657620041753, 56.6510172143975]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44862	3965
1	17.185	/data/local-files/?d=image/1/0-1-1091819dcfa55aa21ade92b4aa3ffbda3dbf5ecb.jpeg	2023-03-24T09:05:29.731049Z	2023-03-24T09:05:29.730993Z	[{"points": [[11.691022964509393, 21.283255086071982], [13.152400835073069, 49.76525821596244], [13.987473903966597, 57.12050078247261], [86.63883089770354, 56.96400625978091], [89.35281837160751, 21.5962441314554]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44863	3966
1	14.835	/data/local-files/?d=image/1/0-1-10a9ae029e28e1267a1af6413a3b6aacfbc53f85.jpeg	2023-03-24T09:05:44.762650Z	2023-03-24T09:05:44.762620Z	[{"points": [[11.691022964509393, 18.153364632237874], [12.734864300626304, 55.08607198748044], [85.80375782881002, 54.460093896713616], [86.0125260960334, 20.344287949921753], [61.586638830897705, 20.031298904538342]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44864	3967
1	9.55	/data/local-files/?d=image/1/0-1-10ad38d09c3296b30e400b0caa24c3c66bf036a9.jpeg	2023-03-24T09:05:54.509665Z	2023-03-24T09:05:54.509630Z	[{"points": [[6.471816283924843, 18.153364632237874], [6.680584551148225, 57.74647887323944], [86.63883089770354, 59.78090766823161], [90.81419624217119, 20.970266040688575]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44865	3968
1	8.098	/data/local-files/?d=image/1/0-1-110e1734351f24db1ac91f2255d36e96584b4308.jpeg	2023-03-24T09:06:02.803308Z	2023-03-24T09:06:02.803277Z	[{"points": [[12.734864300626306, 13.77151799687011], [13.987473903966597, 49.13928012519562], [86.22129436325679, 48.35680751173709], [87.68267223382045, 12.519561815336463]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44866	3969
1	12.694	/data/local-files/?d=image/1/0-1-1144133960e1f7391871ae271da5926f04f08bbb.jpeg	2023-03-24T09:06:15.689385Z	2023-03-24T09:06:15.689343Z	[{"points": [[10.855949895615867, 62.91079812206573], [11.273486430062631, 90.29733959311424], [43.0062630480167, 88.88888888888889], [84.55114822546973, 89.67136150234742], [82.4634655532359, 61.502347417840376]], "closed": true, "polygonlabels": ["Table"], "original_width": 768, "original_height": 1024}]	44867	3970
